34374200405201525200181_2_1x3	大 家 已 经 知 道 吸 烟 对 个 人 健 康 有 很 大 的 恶 影 响 。 吸 烟 导 致 各 种 疾 病 ， 特 别 是 对 肺 有 很 大 的 恶 影 响 。 可 是 吸 烟 者 他 们 都 知 道 吸 烟 的 坏 处 但 是 非 吸 烟 不 可 。	NONE	NONE	C C C C C C C C C C C C C C C C C S C C C C C M C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C M C C C C C C	大 家 已 经 知 道 吸 烟 对 个 人 健 康 有 很 大 的 恶 劣 影 响 。 吸 烟 会 导 致 各 种 疾 病 ， 特 别 是 对 肺 有 很 大 的 恶 劣 影 响 。 可 是 吸 烟 者 他 们 都 知 道 吸 烟 的 坏 处 但 还 是 非 吸 烟 不 可 。
34387200310540540250060_2_2x3	我 们 能 够 阅 读 这 篇 文 章 ， 则 表 示 我 们 在 学 习 语 言 中 有 了 很 大 的 进 展 ； 相 反 的 ， 如 果 我 们 不 会 阅 读 这 篇 文 章 ， 则 表 示 我 们 的 学 历 不 。 所 以 多 阅 读 文 章 能 够 提 高 我 们 的 素 质 ， 而 且 让 我 们 获 得 更 高 的 学 历 。 有 了 更 高 的 学 历 ， 就 以 便 在 社 会 上 有 更 好 的 职 位 ， 进 而 改 善 我 们 的 生 活 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C S C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C	我 们 能 够 阅 读 这 篇 文 章 ， 则 表 示 我 们 在 学 习 语 言 中 有 了 很 大 的 进 步 ； 相 反 地 ， 如 果 我 们 不 会 阅 读 这 篇 文 章 ， 则 表 示 我 们 的 知 识 不 够 。 所 以 多 阅 读 文 章 能 够 提 高 我 们 的 素 质 ， 而 且 能 让 我 们 获 得 更 高 的 学 历 。 有 了 更 高 的 学 历 ， 就 可 以 在 社 会 上 有 更 好 的 职 位 ， 进 而 改 善 我 们 的 生 活 。
34401200505109525202085_2_7x1	” 儿 子 回 答 ： “ 我 在 模 仿 我 爸 爸 的 ， 爸 爸 不 是 天 天 这 样 看 电 视 的 吗 ？	NONE	NONE	C C C C C C C C C C C C C C R C C C C C C C C C C C C C C C	” 儿 子 回 答 ： “ 我 在 模 仿 我 爸 爸 ， 爸 爸 不 是 天 天 这 样 看 电 视 的 吗 ？
34421200105204525100095_2_5x1	因 为 人 口 中 回 族 的 比 例 是 百 分 之 二 十 ， 所 以 到 处 都 看 得 到 他 们 的 生 活 ， 而 且 以 羊 肉 串 和 白 兰 瓜 为 代 表 的 特 产 品 也 合 适 我 的 口 味 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S S C S S C C C C C	因 为 人 口 中 回 族 的 比 例 是 百 分 之 二 十 ， 所 以 到 处 都 看 得 到 他 们 的 生 活 ， 而 且 以 羊 肉 串 和 白 兰 瓜 为 代 表 的 特 产 也 适 合 我 的 口 味 。
34432200209550523250061_2_4x1	上 一 辈 所 受 到 的 是 注 重 孝 行 的 儒 家 思 想 。	NONE	NONE	C C C C C C C M C C C C C C C C C C	上 一 辈 所 受 到 的 教 育 是 注 重 孝 行 的 儒 家 思 想 。
34442200505204525200252_2_13x1	但 是 再 过 一 段 时 间 ， 孩 子 知 道 父 母 的 存 在 是 多 么 大 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C S C	但 是 再 过 一 段 时 间 ， 孩 子 知 道 父 母 的 存 在 是 多 么 伟 大 。
34483200405109523201273_2_3x2	我 是 为 了 保 重 自 己 健 康 不 吸 烟 的 。 但 是 也 有 受 吸 烟 的 影 响 。	NONE	NONE	C C C C S S C C C C C C C C C C C C R C R C C C C C	我 是 为 了 保 证 自 己 健 康 不 吸 烟 的 。 但 是 也 受 烟 的 影 响 。
34495200307205525100063_2_14x5	使 用 农 药 的 作 得 多 ， 但 价 钱 更 便 宜 。 绿 色 食 品 收 作 得 少 ， 价 钱 更 贵 。 价 钱 成 二 极 化 。 买 卖 绿 色 食 品 后 的 利 益 全 部 使 用 开 发 新 的 农 作 品 费 用 。 一 直 研 究 对 人 类 没 有 影 响 的 ， 收 获 量 更 多 的 农 作 品 。	NONE	NONE	C C C C C S C C C C C C S C C C C C C C C S C C C C C S C C C C C S C C C C C C C C C C C C C C C S S C C C C S S S C C C C C C C C C C C C C C C C C C C C C C S S S C	使 用 农 药 的 收 获 得 多 ， 但 价 钱 很 便 宜 。 绿 色 食 品 收 获 得 少 ， 价 钱 很 贵 。 价 钱 成 两 极 化 。 买 卖 绿 色 食 品 后 的 利 益 全 部 作 为 开 发 新 的 农 作 物 费 用 。 一 直 研 究 对 人 类 没 有 影 响 的 ， 收 获 量 更 多 的 农 作 物 。
34512200510302523100227_2_4x1	这 时 候 感 情 不 太 好 ， 那 听 流 行 歌 曲 吧 。	NONE	NONE	C C C S S C C C C C C C C C C C C	这 时 候 情 绪 不 太 好 ， 那 听 流 行 歌 曲 吧 。
34533200105271525200007_2_5x2	她 说 ， 她 很 少 向 顾 客 随 意 搭 话 ， 我 也 不 大 擅 长 跟 别 人 说 话 ， 这 是 很 偶 然 的 事 。 我 们 说 两 三 句 ， 不 用 多 久 ， 算 是 心 有 灵 犀 一 点 通 ， 就 成 了 好 朋 友 了 。	NONE	NONE	C C C C C C S C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C S C C C C C C C C C C C C C C C C C C C C C C	她 说 ， 她 很 少 跟 顾 客 随 便 搭 话 ， 我 也 不 大 擅 长 跟 别 人 说 话 ， 这 是 很 偶 然 的 事 。 我 们 说 了 两 三 句 ， 没 用 多 久 ， 算 是 心 有 灵 犀 一 点 通 ， 就 成 了 好 朋 友 了 。
34546200510302523200168_2_6x2	因 为 这 些 歌 曲 使 他 们 从 繁 忙 的 学 校 生 活 中 出 来 散 散 心 ， 清 凉 他 们 的 头 脑 。 比 如 ， 现 在 在 中 国 非 常 红 的 “ 超 级 女 生 ” ， 现 在 的 青 年 少 非 常 迷 于 超 级 女 生 中 的 “ 李 宇 春 ” “ 周 笔 畅 ” 并 且 流 行 她 们 的 歌 ， 听 她 们 的 歌 是 少 年 们 的 享 受 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C	因 为 这 些 歌 曲 使 他 们 从 繁 忙 的 学 校 生 活 中 出 来 散 散 心 ， 清 醒 他 们 的 头 脑 。 比 如 ， 现 在 在 中 国 非 常 红 的 “ 超 级 女 生 ” ， 现 在 的 青 年 少 非 常 痴 迷 于 超 级 女 生 中 的 “ 李 宇 春 ” “ 周 笔 畅 ” 并 且 流 行 她 们 的 歌 ， 听 她 们 的 歌 是 少 年 们 的 享 受 。
34568200205209525200011_2_4x1	我 们 都 受 不 了 看 病 人 不 是 自 主 的 活 着 ， 而 是 以 医 疗 机 械 而 活 着 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C S C C S S C C C C	我 们 都 受 不 了 看 病 人 不 是 自 主 的 活 着 ， 而 是 靠 医 疗 器 械 而 活 着 。
34579200209550523150305_2_6x1	因 此 我 跟 爸 爸 常 常 吵 架 了 。	NONE	NONE	C C C C C C C C C C R C	因 此 我 跟 爸 爸 常 常 吵 架 。
34589200509534533250007_2_4x3	在 新 加 坡 大 学 ， 我 所 修 书 的 课 程 是 工 商 旅 游 业 公 程 。 到 了 北 京 ， 我 为 了 要 增 加 自 己 在 华 文 商 业 的 知 识 ， 所 以 在 北 京 大 学 修 读 了 两 年 的 课 程 。 修 读 的 课 程 完 毕 后 ， 我 就 在 一 间 北 京 旅 游 公 司 就 职 经 理 位 置 。	NONE	NONE	C C C C C C C C C C R C C C C C C C C C R R C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C S S S S S S C	在 新 加 坡 大 学 ， 我 所 修 的 课 程 是 工 商 旅 游 业 。 到 了 北 京 ， 我 为 了 要 增 加 自 己 的 华 文 商 业 的 知 识 ， 所 以 在 北 京 大 学 修 读 了 两 年 的 课 程 。 修 读 的 课 程 完 毕 后 ， 我 就 在 一 家 北 京 旅 游 公 司 担 任 经 理 一 职 。
34603200510302523200239_2_2x2	我 们 拿 什 么 样 的 歌 曲 叫 流 行 歌 曲 ？ 一 般 人 认 为 流 行 歌 曲 是 很 多 人 都 喜 欢 听 喜 欢 唱 的 就 是 流 行 歌 曲 ， 但 是 实 际 上 人 们 喜 欢 的 ， 红 火 的 那 些 流 行 歌 曲 是 值 得 喜 欢 、 值 得 红 火 吗 ？	NONE	NONE	C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C S S M C	我 们 把 什 么 样 的 歌 曲 叫 流 行 歌 曲 ？ 一 般 人 认 为 流 行 歌 曲 是 很 多 人 都 喜 欢 听 喜 欢 唱 的 就 是 流 行 歌 曲 ， 但 是 实 际 上 人 们 喜 欢 的 ， 流 行 的 那 些 流 行 歌 曲 是 值 得 喜 欢 、 值 得 流 行 的 吗 ？
34616200205206525100078_2_1x2	世 界 上 有 很 多 国 家 、 人 种 、 宗 教 和 看 法 所 以 说 不 定 我 的 看 法 好 ， 你 的 看 法 错 。 而 且 各 个 宗 教 对 死 的 看 法 不 一 定 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C S S S C C C C S C C C C C C C C C C C C C C C C C C C S S C	世 界 上 有 很 多 国 家 、 人 种 、 宗 教 和 看 法 所 以 不 一 定 我 的 看 法 对 ， 你 的 看 法 错 。 而 且 各 个 宗 教 对 死 的 看 法 不 一 样 。
34628200307205525100123_2_1x1	但 这 样 的 想 法 和 选 “ 使 用 化 肥 和 农 药 的 ” 完 全 没 有 关 系 ， 要 是 我 在 超 市 里 有 使 用 化 肥 和 农 药 的 食 品 和 绿 色 食 品 的 话 ， 我 还 是 选 绿 色 食 品 的 因 为 我 想 活 得 长 一 点 ， 不 想 得 病 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C C C R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C R C C C C C C C C C C C C C C C	但 这 样 的 想 法 和 选 “ 使 用 化 肥 和 农 药 的 ” 完 全 没 有 关 系 ， 要 是 在 超 市 里 有 使 用 化 肥 和 农 药 的 食 品 和 绿 色 食 品 的 话 ， 我 还 是 选 绿 色 食 品 因 为 我 想 活 得 长 一 点 ， 不 想 得 病 。
34639200209550523250241_2_2x1	现 代 人 们 都 赶 时 间 各 各 都 很 忙 ， 所 以 父 母 和 子 女 之 间 的 对 话 越 来 越 难 。	NONE	NONE	C C C R C C C C S S C C C C C C C C C C C C C C C C C C C C C	现 代 人 都 赶 时 间 个 个 都 很 忙 ， 所 以 父 母 和 子 女 之 间 的 对 话 越 来 越 难 。
34650200505109525200131_2_1x1	比 如 说 ， 我 的 爸 爸 的 爱 好 是 看 书 ， 所 以 从 小 的 时 候 我 开 始 看 书 。	NONE	NONE	C C C C C R C C C C C C C C C C C C C C C C C C C C C C	比 如 说 ， 我 爸 爸 的 爱 好 是 看 书 ， 所 以 从 小 的 时 候 我 开 始 看 书 。
34660200105204525200004_2_1x2	至 今 我 最 难 忘 的 假 期 就 是 我 大 学 三 年 级 来 中 国 访 问 了 丝 绸 之 路 的 那 个 暑 假 。 原 来 我 对 丝 绸 之 路 很 感 兴 趣 ， 因 为 我 小 学 的 时 候 看 的 日 本 的 电 视 台 在 中 国 新 疆 拍 的 电 视 节 目 的 影 响 很 大 ， 还 有 后 来 我 在 高 中 的 时 候 看 的 一 本 小 说 也 让 我 产 生 对 这 个 方 面 的 兴 趣 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C	至 今 我 最 难 忘 的 假 期 就 是 我 大 学 三 年 级 来 中 国 游 览 了 丝 绸 之 路 的 那 个 暑 假 。 原 来 我 对 丝 绸 之 路 很 感 兴 趣 ， 因 为 我 小 学 的 时 候 看 的 日 本 的 电 视 台 播 出 在 中 国 新 疆 拍 的 电 视 节 目 对 我 的 影 响 很 大 ， 还 有 后 来 我 在 高 中 的 时 候 看 的 一 本 小 说 也 让 我 产 生 了 对 这 个 方 面 的 兴 趣 。
34683200404140540200217_2_2x1	很 多 运 动 迷 ， 很 多 人 是 愿 意 复 出 本 钱 看 他 们 喜 欢 的 运 动 员 打 球 的 。	NONE	NONE	C C C C C C R R R C C C S S C C C C C C C C C C C C C C C	很 多 运 动 迷 ， 是 愿 意 付 出 本 钱 看 他 们 喜 欢 的 运 动 员 打 球 的 。
34694200210543525250005_2_1x1	但 是 当 人 （ 病 人 ） 来 说 ， 这 样 的 第 三 者 的 想 法 也 是 不 一 样 。	NONE	NONE	C C S S C C C C C C C C C C C C C C C C C R C C C C	但 是 对 本 人 （ 病 人 ） 来 说 ， 这 样 的 第 三 者 的 想 法 也 不 一 样 。
34717200510540540100074_2_4x1	真 的 ， 流 行 歌 曲 不 但 是 属 于 年 青 人 的 歌 曲 ， 也 适 合 像 这 一 般 年 纪 的 人 （ 我 今 年 五 十 岁 ） 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C	真 的 ， 流 行 歌 曲 不 但 是 属 于 年 青 人 的 歌 曲 ， 也 适 合 像 我 这 一 般 年 纪 的 人 （ 我 今 年 五 十 岁 ） 。
34727200305576525200037_2_2x3	但 是 一 个 声 音 也 没 有 的 话 ， 可 能 人 们 的 心 情 更 不 舒 服 。 因 为 没 有 声 音 的 空 间 让 我 们 感 孤 独 感 寂 寞 感 紧 张 感 。 我 们 人 间 是 从 出 生 以 前 听 音 乐 的 ， 所 以 我 觉 得 人 家 不 能 接 受 一 个 完 全 没 有 声 音 的 环 境 。	NONE	NONE	C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S S S S S S S S C C C R R C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C	但 是 一 点 声 音 也 没 有 的 话 ， 可 能 人 们 的 心 情 更 不 舒 服 。 因 为 没 有 声 音 的 空 间 让 我 们 感 到 孤 独 、 寂 寞 和 紧 张 。 我 们 是 从 出 生 以 前 听 音 乐 的 ， 所 以 我 觉 得 大 家 不 能 接 受 一 个 完 全 没 有 声 音 的 环 境 。
34742200505204525200027_2_5x3	就 是 ， 随 着 社 会 的 发 展 ， 对 人 们 的 生 育 观 念 也 带 了 巨 大 变 化 。 比 如 ， 在 现 代 社 会 ， 女 人 也 在 职 业 上 占 了 较 高 的 地 位 ， 这 样 的 职 业 女 性 群 越 来 越 多 ， 而 她 们 认 为 不 要 早 生 孩 子 。 因 此 晚 生 孩 子 的 女 性 也 越 来 越 多 了 ， 有 了 这 样 的 情 况 下 ， 现 在 发 生 的 一 个 问 题 就 是 “ 小 皇 帝 ” 。	NONE	NONE	C C C C C C C C C C C S C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C M	就 是 ， 随 着 社 会 的 发 展 ， 给 人 们 的 生 育 观 念 也 带 来 了 巨 大 变 化 。 比 如 ， 在 现 代 社 会 ， 女 人 也 在 职 业 上 占 了 较 高 的 地 位 ， 这 样 的 职 业 女 性 越 来 越 多 ， 而 她 们 认 为 不 要 早 生 孩 子 。 因 此 晚 生 孩 子 的 女 性 也 越 来 越 多 了 ， 在 这 样 的 情 况 下 ， 现 在 发 生 的 一 个 问 题 就 是 “ 小 皇 帝 ” 问 题 。
34756200307302523200056_2_3x1	所 以 能 看 市 场 上 、 商 店 里 看 到 绿 色 食 品 ， 很 多 人 们 都 愿 意 买 。	NONE	NONE	C C C S C C C C C C C C C C C C C C C C C C C C C C C	所 以 能 在 市 场 上 、 商 店 里 看 到 绿 色 食 品 ， 很 多 人 们 都 愿 意 买 。
34766200510520520250014_2_3x1	因 为 我 们 一 有 空 或 者 寂 寞 会 听 歌 曲 ， 歌 曲 使 人 的 感 到 快 乐 ， 安 慰 ， 心 里 舒 服 。	NONE	NONE	C C C C C C C C C C C M C C C C C C C C R C C C C C S S C C C C C C	因 为 我 们 一 有 空 或 者 寂 寞 就 会 听 歌 曲 ， 歌 曲 使 人 感 到 快 乐 ， 欣 慰 ， 心 里 舒 服 。
34778200105206525100047_2_13x1	偶 尔 跟 他 们 聊 了 半 天 。	NONE	NONE	C C C C C C R R C C	偶 尔 跟 他 们 聊 天 。
34788200209550523250839_2_4x1	当 然 这 新 时 代 的 人 思 考 也 变 得 很 快 。	NONE	NONE	C C C C C C C C S S C C C C C C	当 然 这 新 时 代 的 人 思 维 方 式 也 变 得 很 快 。
34798200405109523100803_2_1x1	我 开 始 抽 烟 以 后 ， 我 一 直 觉 得 “ 烟 ” 能 改 变 一 个 人 的 不 好 东 西 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C C C M C C	我 开 始 抽 烟 以 后 ， 我 一 直 觉 得 “ 烟 ” 能 改 变 一 个 人 的 不 好 的 东 西 。
34808200307109523200413_2_1x1	我 认 为 先 不 挨 饿 肚 子 事 情 是 最 重 要 的 。	NONE	NONE	C C C C C R C C C M C C C C C C C	我 认 为 先 不 饿 肚 子 的 事 情 是 最 重 要 的 。
34819200510111523100895_2_7x1	如 果 没 有 被 大 众 的 关 心 ， 这 么 能 成 流 行 歌 曲 。	NONE	NONE	C C C C C C C R C C C S S C C C C C C C	如 果 没 有 被 大 众 关 心 ， 怎 么 能 成 流 行 歌 曲 。
34843200307109523200074_2_2x1	尽 量 努 力 发 明 又 对 环 境 对 又 能 生 产 量 多 的 农 药 。	NONE	NONE	C C C C C C C C C C S C C M C C S C C C C	尽 量 努 力 发 明 又 对 环 境 好 又 能 使 生 产 量 增 多 的 农 药 。
34855200205205533200007_2_2x1	因 为 ， 对 病 人 来 说 是 无 痛 苦 死 。	NONE	NONE	C C C C C C C C C C C C M C	因 为 ， 对 病 人 来 说 是 无 痛 苦 地 死 。
34865200405109525201874_2_2x2	不 仅 对 自 己 有 害 ， 而 且 对 他 人 也 会 造 成 身 体 的 影 响 。 在 路 上 人 人 都 会 经 常 看 见 边 走 边 抽 烟 的 ， 而 且 还 随 手 把 烟 头 扔 在 路 上 ， 这 样 人 我 觉 得 很 不 讲 卫 生 ， 还 没 有 素 质 。	NONE	NONE	M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C	吸 烟 不 仅 对 自 己 有 害 ， 而 且 对 他 人 也 会 造 成 身 体 的 影 响 。 在 路 上 人 人 都 会 经 常 看 见 边 走 边 抽 烟 的 ， 而 且 还 随 手 把 烟 头 扔 在 路 上 ， 这 样 的 人 我 觉 得 很 不 讲 卫 生 ， 还 没 有 素 质 。
34876200106570525250002_2_1x1	所 以 ， 母 亲 生 了 孩 子 以 后 ， 一 段 时 间 陪 孩 子 ， 然 后 回 工 作 。	NONE	NONE	C C C C C C C C C C C C C C C C C C C C C C C M C C	所 以 ， 母 亲 生 了 孩 子 以 后 ， 一 段 时 间 陪 孩 子 ， 然 后 回 去 工 作 。
34886200310576525100008_2_1x1	但 是 ， 要 是 社 会 上 都 要 按 着 成 年 以 后 才 谈 恋 爱 的 风 俗 习 惯 ， 那 男 女 的 平 均 的 结 婚 年 龄 比 现 在 还 要 晚 。	NONE	NONE	C C C C C C C C C R S R C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C	但 是 ， 要 是 社 会 上 都 遵 循 成 年 以 后 才 谈 恋 爱 的 风 俗 习 惯 ， 那 男 女 的 平 均 的 结 婚 年 龄 比 现 在 还 要 晚 。
34898200510302523200042_2_1x2	国 际 化 的 潮 流 充 斥 全 世 界 的 如 今 ， 无 论 哪 个 国 家 ， 也 都 有 出 现 人 、 特 别 是 年 轻 人 喜 欢 流 行 歌 曲 的 现 象 。 对 这 个 现 象 我 非 常 同 意 ， 没 有 什 么 特 忧 虑 的 心 理 。	NONE	NONE	C C C C C C C C C C C C S S C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C	国 际 化 的 潮 流 充 斥 全 世 界 的 今 天 ， 无 论 哪 个 国 家 ， 也 都 会 出 现 人 、 特 别 是 年 轻 人 喜 欢 流 行 歌 曲 的 现 象 。 对 这 个 现 象 我 非 常 支 持 ， 没 有 什 么 特 忧 虑 的 心 理 。
34910200505650634250184_2_4x4	但 是 你 的 朋 友 们 不 一 定 知 道 对 你 最 好 的 是 哪 样 的 人 。 偶 然 见 面 的 时 后 ， 很 难 知 道 他 是 不 是 符 合 的 人 ， 可 是 越 来 越 可 以 知 道 。 我 看 最 要 紧 的 不 是 男 女 见 面 的 方 法 ， 可 是 他 们 的 想 法 。 对 爱 和 结 婚 的 看 法 是 最 要 紧 。	NONE	NONE	C C C C C C C C C C C C C C C C C C S C C C C C C C C C C C C C C C C C C C C S S C C C C C S S S C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C C C C C C C C C M	但 是 你 的 朋 友 们 不 一 定 知 道 对 你 最 好 的 是 什 么 样 的 人 。 偶 然 见 面 的 时 后 ， 很 难 知 道 他 是 不 是 合 适 的 人 ， 可 是 慢 慢 可 以 知 道 。 我 看 最 要 紧 的 不 是 男 女 见 面 的 方 法 ， 而 是 他 们 的 想 法 。 对 爱 和 结 婚 的 看 法 是 最 要 紧 的 。
34937200105109525200363_2_11x3	我 看 三 个 和 尚 没 水 喝 的 短 文 ， 就 想 起 了 这 小 学 时 的 一 个 教 训 。 我 们 应 该 对 什 么 样 的 事 ， 不 管 是 小 事 还 是 大 事 ， 都 要 认 真 地 对 待 ， 不 要 靠 别 人 了 。 这 一 事 给 我 留 下 了 很 深 刻 的 印 象 ， 并 成 了 我 的 一 生 中 最 重 要 的 教 训 。	NONE	NONE	C C M C C C C C C C C C C C C C C R C C C C S C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C S S C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C	我 看 了 三 个 和 尚 没 水 喝 的 短 文 ， 就 想 起 了 小 学 时 的 这 个 教 训 。 我 们 无 论 对 什 么 样 的 事 ， 不 管 是 小 事 还 是 大 事 ， 都 要 认 真 地 去 做 ， 不 要 靠 别 人 了 。 这 一 件 事 给 我 留 下 了 很 深 刻 的 印 象 ， 并 成 了 我 的 一 生 中 最 重 要 的 教 训 。
34952200307109523100606_2_1x1	如 果 他 们 没 有 他 们 的 帮 助 不 能 解 决 。	NONE	NONE	C C C C C C S S C C C M C C C C	如 果 他 们 没 有 西 方 国 家 的 帮 助 就 不 能 解 决 。
34963200209550523250779_2_1x2	首 先 ， 互 相 接 受 对 方 的 立 场 ， 同 时 ， 接 受 两 对 方 的 差 别 。 发 生 代 沟 问 题 是 不 是 另 一 个 方 面 的 错 。	NONE	NONE	C C C C C C C C C C C C C C C C C C S S S C C C C C C C C C C S S S S S S S S C C C	首 先 ， 互 相 接 受 对 方 的 立 场 ， 同 时 ， 接 受 双 方 的 差 别 。 发 生 代 沟 问 题 不 是 对 方 的 错 。
34975200112576525200019_2_9x2	我 还 担 心 这 次 的 受 伤 会 影 响 到 我 的 求 业 活 动 。 马 上 要 上 四 年 级 ， 要 开 始 求 业 活 动 。	NONE	NONE	C C C C C C C C C C C C C C C C C R R C C C C C C C C C C C C C C R R C	我 还 担 心 这 次 的 受 伤 会 影 响 到 我 的 求 业 。 马 上 要 上 四 年 级 ， 要 开 始 求 业 。
34986200105550523150089_2_2x3	我 没 有 说 过 你 们 跟 这 事 有 关 我 的 想 法 。 当 时 我 假 没 有 知 道 。 这 为 了 你 们 我 做 的 。	NONE	NONE	C C C S C C C C C C C C M C C C C C C C C S S C C C C M C C C C C C M	我 没 有 告 诉 过 你 们 跟 这 事 有 关 的 我 的 想 法 。 当 时 我 假 装 不 知 道 。 这 是 为 了 你 们 我 做 的 决 定 。
35000200405109523201889_2_1x1	吸 烟 行 为 是 不 仅 对 吸 烟 者 有 害 ， 对 第 二 手 吸 烟 者 也 有 害 的 。	NONE	NONE	C C C C R C C C C C C C C C C C C C C C C C C C R C	吸 烟 行 为 不 仅 对 吸 烟 者 有 害 ， 对 第 二 手 吸 烟 者 也 有 害 。
35011200210529529251030_2_3x1	因 为 三 代 人 对 生 活 方 式 ， 价 值 观 念 上 ， 都 多 多 少 少 存 在 着 差 异 ， 所 以 我 要 尽 量 的 起 到 平 衡 的 作 用 。	NONE	NONE	C C C C C S C C C C C C C C C C C C C C C C C C C C C C C C C C C C S C C C C C C C C	因 为 三 代 人 在 生 活 方 式 ， 价 值 观 念 上 ， 都 多 多 少 少 存 在 着 差 异 ， 所 以 我 要 尽 量 地 起 到 平 衡 的 作 用 。
35022200405109523101460_2_4x3	据 有 些 医 生 的 话 ， 间 接 吸 烟 对 健 康 的 危 险 比 直 接 吸 烟 更 大 。 所 以 ， 为 了 大 众 的 健 康 生 活 我 们 社 会 应 该 有 一 定 的 限 制 。 付 出 有 些 牺 牲 是 必 要 的 ， 免 不 了 的 。	NONE	NONE	C C C C C S S C C C C C C C C C S S C C C C C C C C C C C C C C C C C C C C C C C C M C C C C C C C C C C S S C C C C C C C R R R R C	据 有 些 医 生 说 ， 间 接 吸 烟 对 健 康 的 危 害 比 直 接 吸 烟 更 大 。 所 以 ， 为 了 大 众 的 健 康 生 活 我 们 社 会 对 吸 烟 应 该 有 一 定 的 限 制 。 付 出 一 些 牺 牲 是 必 要 的 ， 。
35036200405205525200215_2_7x1	这 样 的 行 为 引 起 城 市 污 染 ， 问 题 越 来 越 严 重 。	NONE	NONE	C C C C C S S C C C C C C C C C C C C C	这 样 的 行 为 造 成 城 市 污 染 ， 问 题 越 来 越 严 重 。
35046200307109523200194_2_1x3	再 次 ， 随 着 社 会 的 发 展 、 社 会 的 提 高 ， 我 们 的 科 技 技 术 有 了 很 大 的 发 展 。 我 们 发 明 很 多 有 利 于 健 康 的 药 品 ， 又 发 明 了 “ 绿 色 食 品 ” ， 那 么 我 们 为 什 么 不 能 研 究 出 一 些 对 我 们 身 体 无 害 的 农 药 呢 ？ 为 什 么 不 能 克 服 这 一 关 呢 ？	NONE	NONE	C C C C C C C C C C C C C M C C C C C C S S C C C C C C C C C C C C C C M C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C C S S C C S C C	再 次 ， 随 着 社 会 的 发 展 、 社 会 水 平 的 提 高 ， 我 们 的 科 学 技 术 有 了 很 大 的 发 展 。 我 们 发 明 了 很 多 有 利 于 健 康 的 药 品 ， 又 发 明 了 “ 绿 色 食 品 ” ， 那 么 我 们 为 什 么 不 能 研 究 出 一 些 对 我 们 身 体 无 害 的 农 药 呢 ？ 为 什 么 不 能 攻 克 这 一 难 关 呢 ？
